route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
806,RINFRA-801-2_Saturday-90,46257214,,1,651,806SB_160306
806,RINFRA-801-2_Saturday-90,46257215,,1,653,806SB_160306
806,RINFRA-801-2_Saturday-90,46257216,,1,654,806SB_160306
806,RINFRA-801-2_Saturday-90,46257217,,1,655,806SB_160306
806,RINFRA-801-2_Saturday-90,46257218,,1,657,806SB_160306
806,RINFRA-801-2_Saturday-90,46257219,,1,659,806SB_160306
806,RINFRA-801-2_Saturday-90,46257220,,1,656,806SB_160306
806,RINFRA-801-2_Saturday-90,46257221,,1,660,806SB_160306
806,RINFRA-801-2_Saturday-90,46257222,,1,658,806SB_160306
806,RINFRA-801-2_Saturday-90,46257223,,1,654,806SB_160306
806,RINFRA-801-2_Saturday-90,46257224,,1,651,806SB_160306
806,RINFRA-801-2_Saturday-90,46257225,,1,652,806SB_160306
806,RINFRA-801-2_Saturday-90,46257226,,1,653,806SB_160306
806,RINFRA-801-2_Saturday-90,46257227,,1,655,806SB_160306
806,RINFRA-801-2_Saturday-90,46257228,,1,657,806SB_160306
806,RINFRA-801-2_Saturday-90,46257229,,1,659,806SB_160306
806,RINFRA-801-2_Saturday-90,46257230,,1,658,806SB_160306
806,RINFRA-801-2_Saturday-90,46257231,,1,651,806SB_160306
806,RINFRA-801-2_Saturday-90,46257232,,1,656,806SB_160306
806,RINFRA-801-2_Saturday-90,46257233,,1,660,806SB_160306
806,RINFRA-801-2_Saturday-90,46257234,,1,652,806SB_160306
806,RINFRA-801-2_Saturday-90,46257235,,1,653,806SB_160306
806,RINFRA-801-2_Saturday-90,46257236,,0,655,806NB_160306
806,RINFRA-801-2_Saturday-90,46257237,,0,652,806NB_160306
806,RINFRA-801-2_Saturday-90,46257238,,0,653,806NB_160306
806,RINFRA-801-2_Saturday-90,46257239,,0,654,806NB_160306
806,RINFRA-801-2_Saturday-90,46257240,,0,657,806NB_160306
806,RINFRA-801-2_Saturday-90,46257241,,0,659,806NB_160306
806,RINFRA-801-2_Saturday-90,46257242,,0,656,806NB_160306
806,RINFRA-801-2_Saturday-90,46257243,,0,660,806NB_160306
806,RINFRA-801-2_Saturday-90,46257244,,0,658,806NB_160306
806,RINFRA-801-2_Saturday-90,46257245,,0,651,806NB_160306
806,RINFRA-801-2_Saturday-90,46257246,,0,652,806NB_160306
806,RINFRA-801-2_Saturday-90,46257247,,0,653,806NB_160306
806,RINFRA-801-2_Saturday-90,46257248,,0,654,806NB_160306
806,RINFRA-801-2_Saturday-90,46257249,,0,656,806NB_160306
806,RINFRA-801-2_Saturday-90,46257250,,0,655,806NB_160306
806,RINFRA-801-2_Saturday-90,46257251,,0,657,806NB_160306
806,RINFRA-801-2_Saturday-90,46257252,,0,659,806NB_160306
806,RINFRA-801-2_Saturday-90,46257253,,1,655,806SB_160306
806,RINFRA-801-2_Saturday-90,46257254,,0,658,806NB_160306
806,RINFRA-801-2_Saturday-90,46257255,,0,651,806NB_160306
806,RINFRA-801-2_Saturday-90,46257256,,0,660,806NB_160306
806,RINFRA-801-2_Saturday-90,46257257,,0,658,806NB_160306
806,RINFRA-801-2_Saturday-90,46257258,,0,651,806NB_160306
806,RINFRA-801-2_Saturday-90,46257259,,0,654,806NB_160306
806,RINFRA-801-2_Saturday-90,46257260,,0,652,806NB_160306
806,RINFRA-801-2_Saturday-90,46257261,,0,655,806NB_160306
806,RINFRA-801-2_Saturday-90,46257262,,0,653,806NB_160306
806,RINFRA-801-2_Saturday-90,46257263,,0,657,806NB_160306
806,RINFRA-801-2_Saturday-90,46257264,,0,659,806NB_160306
806,RINFRA-801-2_Saturday-90,46257265,,0,656,806NB_160306
806,RINFRA-801-2_Saturday-90,46257266,,0,660,806NB_160306
806,RINFRA-801-2_Saturday-90,46257267,,0,653,806NB_160306
806,RINFRA-801-2_Saturday-90,46257268,,0,658,806NB_160306
806,RINFRA-801-2_Saturday-90,46257269,,0,651,806NB_160306
806,RINFRA-801-2_Saturday-90,46257270,,0,652,806NB_160306
806,RINFRA-801-2_Saturday-90,46257271,,0,654,806NB_160306
806,RINFRA-801-2_Saturday-90,46257272,,0,655,806NB_160306
806,RINFRA-801-2_Saturday-90,46257273,,0,657,806NB_160306
806,RINFRA-801-2_Saturday-90,46257274,,0,659,806NB_160306
806,RINFRA-801-2_Saturday-90,46257275,,0,656,806NB_160306
806,RINFRA-801-2_Saturday-90,46257276,,0,660,806NB_160306
806,RINFRA-801-2_Saturday-90,46257277,,0,658,806NB_160306
806,RINFRA-801-2_Saturday-90,46257278,,0,651,806NB_160306
806,RINFRA-801-2_Saturday-90,46257279,,0,652,806NB_160306
806,RINFRA-801-2_Saturday-90,46257280,,0,653,806NB_160306
806,RINFRA-801-2_Saturday-90,46257281,,0,659,806NB_160306
806,RINFRA-801-2_Saturday-90,46257282,,0,655,806NB_160306
806,RINFRA-801-2_Saturday-90,46257283,,0,654,806NB_160306
806,RINFRA-801-2_Saturday-90,46257284,,0,657,806NB_160306
806,RINFRA-801-2_Saturday-90,46257285,,0,656,806NB_160306
806,RINFRA-801-2_Saturday-90,46257286,,0,658,806NB_160306
806,RINFRA-801-2_Saturday-90,46257287,,0,660,806NB_160306
806,RINFRA-801-2_Saturday-90,46257288,,0,653,806NB_160306
806,RINFRA-801-2_Saturday-90,46257289,,0,651,806NB_160306
806,RINFRA-801-2_Saturday-90,46257290,,0,654,806NB_160306
806,RINFRA-801-2_Saturday-90,46257291,,0,652,806NB_160306
806,RINFRA-801-2_Saturday-90,46257292,,0,655,806NB_160306
806,RINFRA-801-2_Saturday-90,46257293,,0,657,806NB_160306
806,RINFRA-801-2_Saturday-90,46257294,,0,659,806NB_160306
806,RINFRA-801-2_Saturday-90,46257295,,0,651,806NB_160306
806,RINFRA-801-2_Saturday-90,46257296,,0,656,806NB_160306
806,RINFRA-801-2_Saturday-90,46257297,,0,660,806NB_160306
806,RINFRA-801-2_Saturday-90,46257298,,0,658,806NB_160306
806,RINFRA-801-2_Saturday-90,46257299,,0,652,806NB_160306
806,RINFRA-801-2_Saturday-90,46257300,,0,653,806NB_160306
806,RINFRA-801-2_Saturday-90,46257301,,0,654,806NB_160306
806,RINFRA-801-2_Saturday-90,46257302,,0,655,806NB_160306
806,RINFRA-801-2_Saturday-90,46257303,,0,657,806NB_160306
806,RINFRA-801-2_Saturday-90,46257304,,0,659,806NB_160306
806,RINFRA-801-2_Saturday-90,46257305,,0,656,806NB_160306
801,RINFRA-801-2_Saturday-90,46257306,,0,106,801NB_120323
801,RINFRA-801-2_Saturday-90,46257307,,0,101,801NB_120323
801,RINFRA-801-2_Saturday-90,46257308,,1,104,801SB_120323
806,RINFRA-801-2_Saturday-90,46257309,,1,655,806SB_160306
801,RINFRA-801-2_Saturday-90,46257310,,1,105,801SB_120323
801,RINFRA-801-2_Saturday-90,46257311,,0,103,801NB_120323
806,RINFRA-801-2_Saturday-90,46257312,,1,654,806SB_160306
801,RINFRA-801-2_Saturday-90,46257314,,0,110,801NB_120323
806,RINFRA-801-2_Saturday-90,46257315,,0,660,806NB_160306
801,RINFRA-801-2_Saturday-90,46257316,,1,106,801SB_120323
806,RINFRA-801-2_Saturday-90,46257317,,0,652,806NB_160306
801,RINFRA-801-2_Saturday-90,46257318,,0,105,801NB_120323
801,RINFRA-801-2_Saturday-90,46257319,,0,101,801NB_120323
801,RINFRA-801-2_Saturday-90,46257320,,0,104,801NB_120323
806,RINFRA-801-2_Saturday-90,46257321,,1,657,806SB_160306
801,RINFRA-801-2_Saturday-90,46257322,,0,110,801NB_120323
806,RINFRA-801-2_Saturday-90,46257323,,1,654,806SB_160306
801,RINFRA-801-2_Saturday-90,46257326,,0,109,801NB_120323
801,RINFRA-801-2_Saturday-90,46257327,,0,103,801NB_120323
801,RINFRA-801-2_Saturday-90,46257328,,1,102,801SB_120323
806,RINFRA-801-2_Saturday-90,46257329,,1,656,806SB_160306
806,RINFRA-801-2_Saturday-90,46257330,,0,656,806NB_160306
801,RINFRA-801-2_Saturday-90,46257331,,0,109,801NB_120323
801,RINFRA-801-2_Saturday-90,46257332,,0,105,801NB_120323
801,RINFRA-801-2_Saturday-90,46257333,,0,101,801NB_120323
801,RINFRA-801-2_Saturday-90,46257334,,0,104,801NB_120323
801,RINFRA-801-2_Saturday-90,46257335,,0,106,801NB_120323
801,RINFRA-801-2_Saturday-90,46257336,,0,109,801NB_120323
801,RINFRA-801-2_Saturday-90,46257337,,0,111,801NB_120323
801,RINFRA-801-2_Saturday-90,46257338,,0,102,801NB_120323
801,RINFRA-801-2_Saturday-90,46257339,,0,107,801NB_120323
801,RINFRA-801-2_Saturday-90,46257340,,0,108,801NB_120323
801,RINFRA-801-2_Saturday-90,46257341,,0,110,801NB_120323
801,RINFRA-801-2_Saturday-90,46257342,,0,104,801NB_120323
801,RINFRA-801-2_Saturday-90,46257343,,0,105,801NB_120323
801,RINFRA-801-2_Saturday-90,46257344,,0,103,801NB_120323
801,RINFRA-801-2_Saturday-90,46257345,,0,109,801NB_120323
801,RINFRA-801-2_Saturday-90,46257346,,0,102,801NB_120323
801,RINFRA-801-2_Saturday-90,46257347,,0,105,801NB_120323
801,RINFRA-801-2_Saturday-90,46257348,,1,102,801SB_120323
801,RINFRA-801-2_Saturday-90,46257349,,0,108,801NB_120323
801,RINFRA-801-2_Saturday-90,46257350,,0,107,801NB_120323
801,RINFRA-801-2_Saturday-90,46257351,,0,104,801NB_120323
801,RINFRA-801-2_Saturday-90,46257352,,1,107,801SB_120323
801,RINFRA-801-2_Saturday-90,46257353,,1,111,801SB_120323
801,RINFRA-801-2_Saturday-90,46257354,,1,108,801SB_120323
801,RINFRA-801-2_Saturday-90,46257355,,1,110,801SB_120323
801,RINFRA-801-2_Saturday-90,46257356,,1,101,801SB_120323
801,RINFRA-801-2_Saturday-90,46257357,,1,105,801SB_120323
801,RINFRA-801-2_Saturday-90,46257358,,1,104,801SB_120323
801,RINFRA-801-2_Saturday-90,46257359,,1,103,801SB_120323
801,RINFRA-801-2_Saturday-90,46257360,,1,109,801SB_120323
801,RINFRA-801-2_Saturday-90,46257361,,1,102,801SB_120323
801,RINFRA-801-2_Saturday-90,46257362,,1,108,801SB_120323
801,RINFRA-801-2_Saturday-90,46257363,,1,107,801SB_120323
801,RINFRA-801-2_Saturday-90,46257364,,1,105,801SB_120323
801,RINFRA-801-2_Saturday-90,46257365,,1,104,801SB_120323
801,RINFRA-801-2_Saturday-90,46257366,,1,103,801SB_120323
801,RINFRA-801-2_Saturday-90,46257367,,1,112,801SB_120323
801,RINFRA-801-2_Saturday-90,46257368,,1,107,801SB_120323
806,RINFRA-801-2_Saturday-90,46257369,,1,659,806SB_160306
801,RINFRA-801-2_Saturday-90,46257370,,1,104,801SB_120323
806,RINFRA-801-2_Saturday-90,46257371,,0,657,806NB_160306
801,RINFRA-801-2_Saturday-90,46257372,,0,108,801NB_120323
806,RINFRA-801-2_Saturday-90,46257373,,1,660,806SB_160306
806,RINFRA-801-2_Saturday-90,46257374,,1,658,806SB_160306
806,RINFRA-801-2_Saturday-90,46257375,,1,651,806SB_160306
806,RINFRA-801-2_Saturday-90,46257376,,1,652,806SB_160306
806,RINFRA-801-2_Saturday-90,46257377,,1,656,806SB_160306
806,RINFRA-801-2_Saturday-90,46257378,,1,654,806SB_160306
806,RINFRA-801-2_Saturday-90,46257379,,1,653,806SB_160306
806,RINFRA-801-2_Saturday-90,46257380,,1,657,806SB_160306
806,RINFRA-801-2_Saturday-90,46257381,,1,660,806SB_160306
806,RINFRA-801-2_Saturday-90,46257382,,1,657,806SB_160306
806,RINFRA-801-2_Saturday-90,46257383,,1,651,806SB_160306
806,RINFRA-801-2_Saturday-90,46257384,,1,653,806SB_160306
806,RINFRA-801-2_Saturday-90,46257385,,1,654,806SB_160306
806,RINFRA-801-2_Saturday-90,46257386,,1,656,806SB_160306
806,RINFRA-801-2_Saturday-90,46257387,,1,660,806SB_160306
806,RINFRA-801-2_Saturday-90,46257388,,1,651,806SB_160306
806,RINFRA-801-2_Saturday-90,46257389,,0,658,806NB_160306
806,RINFRA-801-2_Saturday-90,46257390,,0,651,806NB_160306
806,RINFRA-801-2_Saturday-90,46257391,,0,652,806NB_160306
806,RINFRA-801-2_Saturday-90,46257392,,0,653,806NB_160306
806,RINFRA-801-2_Saturday-90,46257393,,0,654,806NB_160306
806,RINFRA-801-2_Saturday-90,46257394,,0,657,806NB_160306
806,RINFRA-801-2_Saturday-90,46257395,,0,656,806NB_160306
806,RINFRA-801-2_Saturday-90,46257396,,0,660,806NB_160306
806,RINFRA-801-2_Saturday-90,46257397,,0,651,806NB_160306
806,RINFRA-801-2_Saturday-90,46257398,,0,656,806NB_160306
806,RINFRA-801-2_Saturday-90,46257399,,0,653,806NB_160306
806,RINFRA-801-2_Saturday-90,46257400,,0,654,806NB_160306
806,RINFRA-801-2_Saturday-90,46257401,,0,657,806NB_160306
806,RINFRA-801-2_Saturday-90,46257402,,0,660,806NB_160306
806,RINFRA-801-2_Saturday-90,46257403,,0,651,806NB_160306
806,RINFRA-801-2_Saturday-90,46257404,,0,654,806NB_160306
806,RINFRA-801-2_Saturday-90,46257405,,0,653,806NB_160306
806,RINFRA-801-2_Saturday-90,46257406,,1,657,806SB_160306
806,RINFRA-801-2_Saturday-90,46257407,,1,654,806SB_160306
801,RINFRA-801-2_Saturday-90,46257408,,0,109,801NB_120323
801,RINFRA-801-2_Saturday-90,46257409,,0,102,801NB_120323
801,RINFRA-801-2_Saturday-90,46257410,,0,107,801NB_120323
806,RINFRA-801-2_Saturday-90,46257411,,0,653,806NB_160306
801,RINFRA-801-2_Saturday-90,46257412,,1,102,801SB_120323
801,RINFRA-801-2_Saturday-90,46257413,,1,103,801SB_120323
801,RINFRA-801-2_Saturday-90,46257414,,0,105,801NB_120323
806,RINFRA-801-2_Saturday-90,46257415,,0,651,806NB_160306
801,RINFRA-801-2_Saturday-90,46257416,,1,109,801SB_120323
801,RINFRA-801-2_Saturday-90,46257417,,1,108,801SB_120323
801,RINFRA-801-2_Saturday-90,46257418,,0,103,801NB_120323
801,RINFRA-801-2_Saturday-90,46257419,,0,104,801NB_120323
801,RINFRA-801-2_Saturday-90,46257420,,1,105,801SB_120323
806,RINFRA-801-2_Saturday-90,46257421,,1,653,806SB_160306
806,RINFRA-801-2_Saturday-90,46257422,,0,660,806NB_160306
801,RINFRA-801-2_Saturday-90,46257423,,0,111,801NB_120323
801,RINFRA-801-2_Saturday-90,46257424,,1,108,801SB_120323
801,RINFRA-801-2_Saturday-90,46257425,,1,109,801SB_120323
806,RINFRA-801-2_Saturday-90,46257427,,1,651,806SB_160306
806,RINFRA-801-2_Saturday-90,46257428,,1,653,806SB_160306
806,RINFRA-801-2_Saturday-90,46257429,,1,652,806SB_160306
806,RINFRA-801-2_Saturday-90,46257430,,0,656,806NB_160306
806,RINFRA-801-2_Saturday-90,46257434,,0,659,806NB_160306
806,RINFRA-801-2_Saturday-90,46257436,,0,655,806NB_160306
806,RINFRA-801-2_Saturday-90,46257437,,0,657,806NB_160306
806,RINFRA-801-2_Saturday-90,46257438,,0,654,806NB_160306
806,RINFRA-801-2_Saturday-90,46257439,,0,653,806NB_160306
806,RINFRA-801-2_Saturday-90,46257440,,0,655,806NB_160306
806,RINFRA-801-2_Saturday-90,46257441,,1,655,806SB_160306
801,RINFRA-801-2_Saturday-90,46257442,,0,103,801NB_120323
806,RINFRA-801-3_Sunday-08,46843140,,1,652,806SB_160306
806,RINFRA-801-3_Sunday-08,46843141,,1,653,806SB_160306
801,RINFRA-801-3_Sunday-08,46843142,,1,101,801SB_120323
801,RINFRA-801-3_Sunday-08,46843143,,0,108,801NB_120323
801,RINFRA-801-3_Sunday-08,46843144,,0,107,801NB_120323
801,RINFRA-801-3_Sunday-08,46843145,,0,105,801NB_120323
801,RINFRA-801-3_Sunday-08,46843146,,0,101,801NB_120323
801,RINFRA-801-3_Sunday-08,46843147,,0,104,801NB_120323
801,RINFRA-801-3_Sunday-08,46843148,,0,103,801NB_120323
801,RINFRA-801-3_Sunday-08,46843149,,0,106,801NB_120323
801,RINFRA-801-3_Sunday-08,46843150,,0,109,801NB_120323
801,RINFRA-801-3_Sunday-08,46843151,,1,104,801SB_120323
801,RINFRA-801-3_Sunday-08,46843152,,1,103,801SB_120323
801,RINFRA-801-3_Sunday-08,46843153,,1,106,801SB_120323
801,RINFRA-801-3_Sunday-08,46843154,,1,109,801SB_120323
801,RINFRA-801-3_Sunday-08,46843155,,1,102,801SB_120323
801,RINFRA-801-3_Sunday-08,46843156,,1,111,801SB_120323
801,RINFRA-801-3_Sunday-08,46843157,,1,108,801SB_120323
801,RINFRA-801-3_Sunday-08,46843158,,1,110,801SB_120323
801,RINFRA-801-3_Sunday-08,46843159,,1,107,801SB_120323
801,RINFRA-801-3_Sunday-08,46843160,,1,101,801SB_120323
801,RINFRA-801-3_Sunday-08,46843161,,1,104,801SB_120323
801,RINFRA-801-3_Sunday-08,46843162,,1,103,801SB_120323
801,RINFRA-801-3_Sunday-08,46843163,,1,106,801SB_120323
801,RINFRA-801-3_Sunday-08,46843164,,1,109,801SB_120323
801,RINFRA-801-3_Sunday-08,46843165,,1,102,801SB_120323
801,RINFRA-801-3_Sunday-08,46843166,,1,111,801SB_120323
801,RINFRA-801-3_Sunday-08,46843167,,1,108,801SB_120323
801,RINFRA-801-3_Sunday-08,46843168,,0,107,801NB_120323
801,RINFRA-801-3_Sunday-08,46843169,,0,102,801NB_120323
801,RINFRA-801-3_Sunday-08,46843170,,0,109,801NB_120323
801,RINFRA-801-3_Sunday-08,46843171,,0,104,801NB_120323
801,RINFRA-801-3_Sunday-08,46843172,,0,103,801NB_120323
801,RINFRA-801-3_Sunday-08,46843173,,0,106,801NB_120323
801,RINFRA-801-3_Sunday-08,46843174,,0,109,801NB_120323
801,RINFRA-801-3_Sunday-08,46843175,,0,102,801NB_120323
801,RINFRA-801-3_Sunday-08,46843176,,0,110,801NB_120323
801,RINFRA-801-3_Sunday-08,46843177,,0,108,801NB_120323
801,RINFRA-801-3_Sunday-08,46843178,,0,111,801NB_120323
801,RINFRA-801-3_Sunday-08,46843179,,0,111,801NB_120323
801,RINFRA-801-3_Sunday-08,46843180,,0,102,801NB_120323
801,RINFRA-801-3_Sunday-08,46843181,,0,108,801NB_120323
801,RINFRA-801-3_Sunday-08,46843182,,0,110,801NB_120323
801,RINFRA-801-3_Sunday-08,46843183,,0,107,801NB_120323
801,RINFRA-801-3_Sunday-08,46843184,,0,105,801NB_120323
801,RINFRA-801-3_Sunday-08,46843185,,0,107,801NB_120323
801,RINFRA-801-3_Sunday-08,46843186,,0,105,801NB_120323
801,RINFRA-801-3_Sunday-08,46843187,,0,106,801NB_120323
801,RINFRA-801-3_Sunday-08,46843188,,0,101,801NB_120323
801,RINFRA-801-3_Sunday-08,46843189,,0,104,801NB_120323
801,RINFRA-801-3_Sunday-08,46843190,,0,103,801NB_120323
801,RINFRA-801-3_Sunday-08,46843191,,1,105,801SB_120323
801,RINFRA-801-3_Sunday-08,46843192,,0,109,801NB_120323
801,RINFRA-801-3_Sunday-08,46843193,,0,102,801NB_120323
801,RINFRA-801-3_Sunday-08,46843194,,0,104,801NB_120323
801,RINFRA-801-3_Sunday-08,46843195,,0,108,801NB_120323
801,RINFRA-801-3_Sunday-08,46843196,,0,111,801NB_120323
801,RINFRA-801-3_Sunday-08,46843197,,0,110,801NB_120323
801,RINFRA-801-3_Sunday-08,46843198,,0,107,801NB_120323
801,RINFRA-801-3_Sunday-08,46843199,,0,105,801NB_120323
801,RINFRA-801-3_Sunday-08,46843200,,0,101,801NB_120323
801,RINFRA-801-3_Sunday-08,46843201,,0,103,801NB_120323
801,RINFRA-801-3_Sunday-08,46843202,,0,106,801NB_120323
801,RINFRA-801-3_Sunday-08,46843203,,0,109,801NB_120323
801,RINFRA-801-3_Sunday-08,46843204,,0,102,801NB_120323
801,RINFRA-801-3_Sunday-08,46843205,,0,111,801NB_120323
801,RINFRA-801-3_Sunday-08,46843206,,0,108,801NB_120323
801,RINFRA-801-3_Sunday-08,46843207,,1,105,801SB_120323
801,RINFRA-801-3_Sunday-08,46843208,,1,110,801SB_120323
801,RINFRA-801-3_Sunday-08,46843209,,1,101,801SB_120323
801,RINFRA-801-3_Sunday-08,46843210,,1,107,801SB_120323
801,RINFRA-801-3_Sunday-08,46843211,,1,104,801SB_120323
801,RINFRA-801-3_Sunday-08,46843212,,1,103,801SB_120323
801,RINFRA-801-3_Sunday-08,46843213,,1,106,801SB_120323
801,RINFRA-801-3_Sunday-08,46843214,,1,109,801SB_120323
801,RINFRA-801-3_Sunday-08,46843215,,1,102,801SB_120323
801,RINFRA-801-3_Sunday-08,46843216,,1,111,801SB_120323
801,RINFRA-801-3_Sunday-08,46843217,,1,101,801SB_120323
801,RINFRA-801-3_Sunday-08,46843218,,1,108,801SB_120323
801,RINFRA-801-3_Sunday-08,46843219,,1,110,801SB_120323
801,RINFRA-801-3_Sunday-08,46843220,,1,105,801SB_120323
801,RINFRA-801-3_Sunday-08,46843221,,1,104,801SB_120323
801,RINFRA-801-3_Sunday-08,46843222,,1,103,801SB_120323
801,RINFRA-801-3_Sunday-08,46843223,,1,107,801SB_120323
801,RINFRA-801-3_Sunday-08,46843224,,1,111,801SB_120323
801,RINFRA-801-3_Sunday-08,46843225,,1,109,801SB_120323
801,RINFRA-801-3_Sunday-08,46843226,,1,106,801SB_120323
801,RINFRA-801-3_Sunday-08,46843227,,1,110,801SB_120323
801,RINFRA-801-3_Sunday-08,46843228,,1,102,801SB_120323
801,RINFRA-801-3_Sunday-08,46843229,,1,108,801SB_120323
801,RINFRA-801-3_Sunday-08,46843230,,1,107,801SB_120323
801,RINFRA-801-3_Sunday-08,46843231,,0,107,801NB_120323
801,RINFRA-801-3_Sunday-08,46843232,,0,105,801NB_120323
801,RINFRA-801-3_Sunday-08,46843233,,0,101,801NB_120323
801,RINFRA-801-3_Sunday-08,46843234,,0,104,801NB_120323
801,RINFRA-801-3_Sunday-08,46843235,,0,103,801NB_120323
801,RINFRA-801-3_Sunday-08,46843236,,0,106,801NB_120323
801,RINFRA-801-3_Sunday-08,46843237,,0,108,801NB_120323
801,RINFRA-801-3_Sunday-08,46843238,,0,102,801NB_120323
801,RINFRA-801-3_Sunday-08,46843239,,0,111,801NB_120323
801,RINFRA-801-3_Sunday-08,46843240,,0,110,801NB_120323
801,RINFRA-801-3_Sunday-08,46843241,,0,107,801NB_120323
801,RINFRA-801-3_Sunday-08,46843242,,0,105,801NB_120323
801,RINFRA-801-3_Sunday-08,46843243,,0,101,801NB_120323
801,RINFRA-801-3_Sunday-08,46843244,,1,105,801SB_120323
801,RINFRA-801-3_Sunday-08,46843245,,1,101,801SB_120323
801,RINFRA-801-3_Sunday-08,46843246,,1,104,801SB_120323
801,RINFRA-801-3_Sunday-08,46843247,,1,102,801SB_120323
801,RINFRA-801-3_Sunday-08,46843248,,1,103,801SB_120323
801,RINFRA-801-3_Sunday-08,46843249,,1,106,801SB_120323
801,RINFRA-801-3_Sunday-08,46843250,,1,109,801SB_120323
801,RINFRA-801-3_Sunday-08,46843251,,1,111,801SB_120323
801,RINFRA-801-3_Sunday-08,46843252,,1,108,801SB_120323
801,RINFRA-801-3_Sunday-08,46843253,,1,110,801SB_120323
801,RINFRA-801-3_Sunday-08,46843254,,1,105,801SB_120323
801,RINFRA-801-3_Sunday-08,46843255,,1,103,801SB_120323
801,RINFRA-801-3_Sunday-08,46843256,,1,107,801SB_120323
801,RINFRA-801-3_Sunday-08,46843257,,1,104,801SB_120323
801,RINFRA-801-3_Sunday-08,46843258,,1,101,801SB_120323
801,RINFRA-801-3_Sunday-08,46843259,,1,103,801SB_120323
801,RINFRA-801-3_Sunday-08,46843260,,1,106,801SB_120323
801,RINFRA-801-3_Sunday-08,46843261,,1,109,801SB_120323
801,RINFRA-801-3_Sunday-08,46843262,,1,101,801SB_120323
801,RINFRA-801-3_Sunday-08,46843263,,1,109,801SB_120323
801,RINFRA-801-3_Sunday-08,46843264,,1,102,801SB_120323
801,RINFRA-801-3_Sunday-08,46843265,,1,111,801SB_120323
801,RINFRA-801-3_Sunday-08,46843266,,1,107,801SB_120323
801,RINFRA-801-3_Sunday-08,46843267,,1,108,801SB_120323
801,RINFRA-801-3_Sunday-08,46843268,,1,105,801SB_120323
801,RINFRA-801-3_Sunday-08,46843269,,1,110,801SB_120323
801,RINFRA-801-3_Sunday-08,46843270,,0,104,801NB_120323
801,RINFRA-801-3_Sunday-08,46843271,,0,106,801NB_120323
801,RINFRA-801-3_Sunday-08,46843272,,0,102,801NB_120323
801,RINFRA-801-3_Sunday-08,46843273,,0,111,801NB_120323
801,RINFRA-801-3_Sunday-08,46843274,,0,108,801NB_120323
801,RINFRA-801-3_Sunday-08,46843275,,0,110,801NB_120323
801,RINFRA-801-3_Sunday-08,46843276,,1,107,801SB_120323
801,RINFRA-801-3_Sunday-08,46843277,,0,107,801NB_120323
801,RINFRA-801-3_Sunday-08,46843278,,1,110,801SB_120323
801,RINFRA-801-3_Sunday-08,46843279,,1,108,801SB_120323
801,RINFRA-801-3_Sunday-08,46843280,,1,102,801SB_120323
806,RINFRA-801-3_Sunday-08,46843281,,1,657,806SB_160306
806,RINFRA-801-3_Sunday-08,46843282,,1,659,806SB_160306
806,RINFRA-801-3_Sunday-08,46843283,,1,656,806SB_160306
806,RINFRA-801-3_Sunday-08,46843284,,1,651,806SB_160306
806,RINFRA-801-3_Sunday-08,46843285,,1,653,806SB_160306
806,RINFRA-801-3_Sunday-08,46843286,,1,652,806SB_160306
806,RINFRA-801-3_Sunday-08,46843287,,1,658,806SB_160306
806,RINFRA-801-3_Sunday-08,46843288,,1,654,806SB_160306
806,RINFRA-801-3_Sunday-08,46843289,,1,655,806SB_160306
806,RINFRA-801-3_Sunday-08,46843290,,1,657,806SB_160306
806,RINFRA-801-3_Sunday-08,46843291,,1,659,806SB_160306
806,RINFRA-801-3_Sunday-08,46843292,,1,656,806SB_160306
806,RINFRA-801-3_Sunday-08,46843293,,1,660,806SB_160306
806,RINFRA-801-3_Sunday-08,46843294,,1,658,806SB_160306
806,RINFRA-801-3_Sunday-08,46843295,,1,653,806SB_160306
806,RINFRA-801-3_Sunday-08,46843296,,1,651,806SB_160306
806,RINFRA-801-3_Sunday-08,46843297,,1,654,806SB_160306
806,RINFRA-801-3_Sunday-08,46843298,,1,652,806SB_160306
806,RINFRA-801-3_Sunday-08,46843299,,1,655,806SB_160306
806,RINFRA-801-3_Sunday-08,46843300,,1,657,806SB_160306
806,RINFRA-801-3_Sunday-08,46843301,,1,659,806SB_160306
806,RINFRA-801-3_Sunday-08,46843302,,1,656,806SB_160306
806,RINFRA-801-3_Sunday-08,46843303,,1,660,806SB_160306
806,RINFRA-801-3_Sunday-08,46843304,,1,658,806SB_160306
806,RINFRA-801-3_Sunday-08,46843305,,1,601,806SB_160306
806,RINFRA-801-3_Sunday-08,46843306,,1,603,806SB_160306
806,RINFRA-801-3_Sunday-08,46843307,,1,661,806SB_160306
806,RINFRA-801-3_Sunday-08,46843308,,1,602,806SB_160306
806,RINFRA-801-3_Sunday-08,46843309,,1,662,806SB_160306
806,RINFRA-801-3_Sunday-08,46843310,,1,663,806SB_160306
806,RINFRA-801-3_Sunday-08,46843311,,1,604,806SB_160306
806,RINFRA-801-3_Sunday-08,46843312,,1,664,806SB_160306
806,RINFRA-801-3_Sunday-08,46843313,,1,661,806SB_160306
806,RINFRA-801-3_Sunday-08,46843314,,1,602,806SB_160306
806,RINFRA-801-3_Sunday-08,46843315,,1,601,806SB_160306
806,RINFRA-801-3_Sunday-08,46843316,,1,658,806SB_160306
806,RINFRA-801-3_Sunday-08,46843317,,1,662,806SB_160306
